org_key,title,unjobs_url,original_url,exclusion_reason
unwomen,"Programme Associate - Digital innovation for WEE and 16 days of activism, Programme Associate - Digital innovation for WEE and 16 days of activism, Rabat, Morocco",https://unjobs.org/vacancies/1779300435798,,no_grade
unwomen,"Women's Economic Empowerment and Coordination Officer, Kampala, Uganda",https://unjobs.org/vacancies/1779214161578,,no_grade
unwomen,"Assistant au programme, autonomisation économique des femmes, Assistant au programme, autonomisation économique des femmes, Kinshasa, Democratic Republic of Congo",https://unjobs.org/vacancies/1779214418670,,no_grade
unwomen,"International Consultant in Diplomatic and Strategic Communication, Tunis",https://unjobs.org/vacancies/1779247144640,,intern_consultant
unwomen,"Programme Specialist, Women, Peace, and Security (IPSA-10), Juba, South Sudan",https://unjobs.org/vacancies/1779247090613,,no_grade
unwomen,"Consultant for Liaison Office, Addis Ababa, Ethiopia",https://unjobs.org/vacancies/1779247105924,,intern_consultant
unwomen,"ONU Mujeres: Conceptualización y elaboración de un databooks sobre el sector privado, para cinco sectores: salud, digitalización, energía, transporte y minería, Bogota, Colombia",https://unjobs.org/vacancies/1779247118093,,no_grade
unwomen,"National consultant to provide legal expertise on integrating/updating disciplines/learning units on prevention and response to violence against women and domestic violence into university curriculum plans, Chisinau, Moldova",https://unjobs.org/vacancies/1779247150148,,intern_consultant
unwomen,"UN Women: Consultant for developing guidance for implementing the System of Economic and Environmental Accounts from a leave no one behind perspective, Bangkok",https://unjobs.org/vacancies/1779247152599,,intern_consultant
unwomen,"National consultant to provide social expertise for integrating/updating disciplines/learning units on prevention and response to violence against women and domestic violence into university curriculum plans, Chisinau, Moldova",https://unjobs.org/vacancies/1779247154944,,intern_consultant
unwomen,"Intergovernmental Policy Consultant, New York, United States",https://unjobs.org/vacancies/1779247157141,,intern_consultant
unwomen,"Technical Analyst (NCW), Home based, National Consultant, Colombo, Sri Lanka",https://unjobs.org/vacancies/1779247159464,,intern_consultant
unwomen,"Coordination Support (NCW), Home based, National Consultant, Colombo, Sri Lanka",https://unjobs.org/vacancies/1779247171517,,intern_consultant
unwomen,"Security and Safety Communications Intern, Nairobi, Kenya",https://unjobs.org/vacancies/1779247181147,,intern_consultant
unwomen,"Operations Analyst, Cairo, Egypt",https://unjobs.org/vacancies/1779247190102,,no_grade
unwomen,"Individual Consultant - National Evaluation Consultant, Home-Based [Fiji / Samoa / Solomon Islands / Vanuatu] – Final Evaluation of Markets for Change (M4C) Phase II, Home based, Remote",https://unjobs.org/vacancies/1779247192714,,intern_consultant
unwomen,"National Consultant Legal and Gender Justice Research – Women’s Access to Justice in Somalia’s Plural Legal System, Mogadishu",https://unjobs.org/vacancies/1779247195339,,intern_consultant
unwomen,"Editor (English Language), International Consultant, Home Based, Remote",https://unjobs.org/vacancies/1779247207054,,intern_consultant
unwomen,"National Consultant for Private Sector Engagement, Tirana",https://unjobs.org/vacancies/1779247209122,,intern_consultant
